"Group","Species","N_Years","First_Year","Last_Year","N_Records","Mean_growth_rate","Lower_CI","Upper_CI","Precision"
"Bees","Nomada leucophthalma",45,1971,2015,634,1.5785,0.0397829820485884,3.54117450752605,1.16275346945554
"Bees","Nomada marshamella",46,1970,2015,1785,0.0267,-1.41434061683303,1.87107437207369,1.42952348845993
"Bees","Nomada panzeri",46,1970,2015,779,-0.5607,-2.262476926568,1.2333614430179,1.25018005870652
"Bees","Nomada ruficornis",46,1970,2015,990,1.1729,-0.195270190213097,2.76796925921919,1.62723667147655
"Bees","Nomada rufipes",45,1971,2015,1244,0.2446,-1.32173772975613,1.92400042468923,1.54696736166536
"Bees","Nomada sheppardana",46,1970,2015,194,-2.1238,-5.31785061740563,0.782198277974483,0.401007238169998
"Bees","Nomada signata",45,1970,2014,85,-1.2474,-4.61639904357104,1.96779564961607,0.304058921729639
"Bees","Nomada striata",46,1970,2015,328,-1.027,-4.303633684285,2.2299034572927,0.366232280779913
"Bees","Osmia aurulenta",46,1970,2015,476,0.6628,-0.917342807125765,2.53686874246739,1.23506589153836
"Bees","Osmia bicolor",42,1974,2015,734,4.3109,2.12993711025293,6.8795223458584,0.687149385665805
"Bees","Osmia bicornis",46,1970,2015,2277,1.676,0.0281000486953581,3.51050892749764,1.26912145915522
"Bees","Osmia caerulescens",46,1970,2015,985,-0.0106,-1.38479705782911,1.45706067291307,1.97779646812474
"Bees","Osmia leaiana",46,1970,2015,727,0.3911,-1.14932458276726,2.33110106510425,1.29974724830814
"Bees","Osmia parietina",34,1974,2007,53,-4.9876,-9.90881594999816,-0.43000196221694,0.180066223385475
"Bees","Osmia pilicornis",45,1970,2014,100,-3.3143,-7.20994413493242,1.20505002949632,0.19968255055018
"Bees","Osmia spinulosa",46,1970,2015,1008,2.1036,0.391547686030291,4.17068509276267,1.05052712666894
"Bees","Panurgus banksianus",45,1971,2015,359,-1.4629,-3.56550608172719,0.81394614165824,0.801671804575765
"Bees","Panurgus calcaratus",44,1972,2015,530,1.302,-0.834671200919458,3.69555169601273,0.754636423613107
"Bees","Sphecodes crassus",45,1971,2015,579,1.3438,-2.24910378998837,5.66362518676617,0.259105480864908
"Bees","Sphecodes ephippius",44,1972,2015,1801,2.8544,0.576618652676661,5.60268820176538,0.624607146583669
"Bees","Sphecodes ferruginatus",44,1970,2013,80,-3.1433,-8.20544254894718,0.591022687879799,0.198620692849311
"Bees","Sphecodes geoffrellus",46,1970,2015,1492,0.9815,-1.11109283612635,3.30457556580322,0.759785617632209
"Bees","Sphecodes gibbus",46,1970,2015,643,-3.4881,-5.81750502466481,-1.58109694634612,0.908572965987947
"Bees","Sphecodes hyalinatus",45,1971,2015,439,-0.6729,-3.30017865302844,1.99708020854608,0.537034777899741
"Bees","Sphecodes longulus",45,1971,2015,162,0.4277,-2.54806807646442,4.3653152597673,0.347891976293738
"Bees","Sphecodes miniatus",44,1972,2015,67,-0.8864,-4.84221609686217,2.16699375775593,0.295677324470731
"Bees","Sphecodes monilicornis",46,1970,2015,1511,1.976,-0.172275927265793,4.41431100648781,0.739795087580654
"Bees","Sphecodes niger",40,1976,2015,301,5.633,0.678505632817718,11.3237442954348,0.136109171454912
"Bees","Sphecodes pellucidus",44,1972,2015,1107,2.037,0.198353962082619,4.12748499091611,1.00152783272334
"Bees","Sphecodes puncticeps",46,1970,2015,729,1.5638,-1.30753524415718,5.00783398345869,0.362565619367161
"Bees","Sphecodes reticulatus",44,1972,2015,323,3.547,0.646326959244773,7.23003924479562,0.317041652437025
"Bees","Sphecodes rubicundus",40,1970,2009,153,-1.0416,-4.93210766915037,3.41229017185755,0.236034228579916
"Bees","Sphecodes scabricollis",44,1970,2013,74,-1.5703,-5.34205397155351,2.06109758243411,0.299371668891745
"Bees","Stelis breviuscula",31,1985,2015,80,2.0036,-5.61705662888808,10.017833330256,0.0598918755069146
"Bees","Stelis ornatula",44,1970,2013,62,-0.8069,-3.87956096104637,1.43732429742975,0.613039901538993
"Bees","Stelis punctulatissima",44,1971,2014,104,-2.6746,-6.4500921758627,1.60693450716724,0.236376175128535
"Bryophytes","Abietinella abietina",46,1970,2015,202,-1.2427,-2.96872472502018,0.565378487017406,1.35190664174173
"Bryophytes","Acaulon muticum s.l.",36,1979,2014,87,1.9779,-1.85367608635028,7.0125572373191,0.203950757114892
"Bryophytes","Adelanthus decipiens",46,1970,2015,101,-0.1734,-3.47687827128493,3.84938368859949,0.306422865143738
"Bryophytes","Amblystegium serpens",46,1970,2015,6704,1.0984,0.316785933959071,2.06294326071102,4.96120205726291
"Bryophytes","Amphidium lapponicum",43,1973,2015,68,1.3229,-2.31617521162894,6.01695483337328,0.217395408795209
"Bryophytes","Amphidium mougeotii",46,1970,2015,923,0.0312,-0.944086251783888,1.25705153559536,3.20763724084384
"Bryophytes","Anastrepta orcadensis",45,1970,2014,177,-0.2903,-2.4917952147666,2.222042409214,0.655718736968552
"Bryophytes","Anastrophyllum donnianum",38,1977,2014,79,0.7551,-1.24907495921825,4.15163625283042,0.5324721135592
"Bryophytes","Anastrophyllum hellerianum",40,1976,2015,52,1.5055,-1.45245039110778,6.7949654939242,0.208046130474892
"Bryophytes","Anastrophyllum minutum",46,1970,2015,106,-0.6613,-2.60083497652836,1.28497989199355,1.01504033585919
"Bryophytes","Andreaea alpina",45,1971,2015,139,-0.0041,-3.00094413037057,3.15535889806908,0.384767352402705
"Bryophytes","Andreaea rothii agg. sensu smith (1978)",45,1971,2015,640,0.9431,-0.579503689631256,2.56668027751493,1.54389834314672
"Bryophytes","Andreaea rupestris agg. sensu smith (1978)",46,1970,2015,532,0.6512,-0.636950120216855,2.02748054664769,2.20224864904973
"Bryophytes","Aneura pinguis",46,1970,2015,1823,-0.3824,-1.32925144655735,0.73024727300384,3.67465354022133
"Bryophytes","Anoectangium aestivum",46,1970,2015,263,-0.5169,-2.56085430894036,1.78587428405,0.785837285497729
"Bryophytes","Anomobryum julaceum s.l.",45,1971,2015,311,0.4602,-1.3101719148385,2.83871617189692,0.864862270421847
"Bryophytes","Anomodon viticulosus",46,1970,2015,1030,-0.5019,-1.53751800473126,0.444798530539117,3.99006045209968
"Bryophytes","Anthelia julacea",45,1971,2015,152,0.8554,-1.68019747548072,4.29385085688135,0.477572930445465
"Bryophytes","Anthelia juratzkana",41,1974,2014,66,-0.1973,-3.02172660699474,3.05114630561076,0.525445809434014
"Bryophytes","Antitrichia curtipendula",41,1975,2015,129,-0.1372,-2.2277176725991,1.51772384420143,1.10585997573492
"Bryophytes","Aphanolejeunea microscopica",45,1971,2015,178,3.4255,-0.473547673847954,8.10947541067139,0.215942224766831
"Bryophytes","Aphanorrhegma patens",44,1971,2014,231,0.3891,-2.18677930023061,3.04861393008399,0.572615888763585
"Bryophytes","Archidium alternifolium",45,1971,2015,416,1.7593,-0.632342686594268,3.87242838165055,0.744570070858214
"Bryophytes","Atrichum crispum",43,1973,2015,129,-0.1398,-2.16954978729352,1.96980280785722,0.919634044193155
"Bryophytes","Atrichum undulatum",46,1970,2015,6417,-0.1799,-0.668130750636446,0.331758749002308,15.9367765347589
"Bryophytes","Aulacomnium androgynum",46,1970,2015,2207,-1.506,-2.42045844541175,-0.579924410272234,4.94845089180437
"Bryophytes","Aulacomnium palustre",46,1970,2015,2261,0.3201,-0.660272218185689,1.36660893251012,3.81012087641095
"Bryophytes","Barbilophozia atlantica",42,1973,2014,144,2.9669,-0.138669211398864,6.71342361542276,0.318800730273359
"Bryophytes","Barbilophozia attenuata",46,1970,2015,499,0.1585,-1.2198430383937,1.6788810006891,1.70334202540487
"Bryophytes","Barbilophozia barbata",46,1970,2015,133,-1.5346,-3.64089648082471,0.58243655872712,0.851701960924558
"Bryophytes","Barbilophozia floerkei",45,1971,2015,714,0.5173,-0.727945732530589,1.84933454405863,2.12855209989383
"Bryophytes","Barbilophozia hatcheri",44,1972,2015,95,0.1123,-0.673152242113108,0.726345060771902,9.66981687855554
"Bryophytes","Barbula convoluta",46,1970,2015,4868,0.5597,-0.21316708830676,1.30473301578252,6.57445323695022
"Bryophytes","Barbula unguiculata",46,1970,2015,5477,0.3552,-0.331351655687897,1.10890356386028,7.29799930510346
"Bryophytes","Bartramia halleriana",46,1970,2015,54,-1.9318,-4.70888104323449,0.901764302604312,0.479118966342015
"Bryophytes","Bartramia ithyphylla",45,1971,2015,195,-0.4118,-2.77765490020072,2.8442530995718,0.530101866642625
"Bryophytes","Bartramia pomiformis",46,1970,2015,681,-0.4677,-1.5678104894204,0.878321104287972,2.50005894849412
"Bryophytes","Bazzania pearsonii",29,1986,2014,51,0.1711,-3.06506037122174,4.70129058525434,0.41062286691894
"Bryophytes","Bazzania tricrenata",46,1970,2015,245,0.5939,-1.73368515199368,2.91745320931531,0.744048045215075
"Bryophytes","Bazzania trilobata",46,1970,2015,508,-0.0392,-1.82420290204148,2.02232485459844,1.00014828741546
"Bryophytes","Blasia pusilla",45,1971,2015,137,-0.2085,-1.9119886233694,1.23287601205291,1.61247271059577
"Bryophytes","Blepharostoma trichophyllum",46,1970,2015,262,-1.7845,-3.5192010232627,-0.00381639585716235,1.22696866263367
"Bryophytes","Blindia acuta",46,1970,2015,599,0.5238,-0.825998658710948,2.09017672793427,1.78698689500173
"Bryophytes","Brachydontium trichodes",45,1971,2015,61,-0.5519,-3.80188854816017,2.57390709788178,0.397831339869866
"Bryophytes","Brachytheciastrum velutinum",46,1970,2015,1330,-2.2813,-3.54475939448271,-1.16414928226483,2.91083170343797
"Bryophytes","Brachythecium albicans",46,1970,2015,2441,-0.2987,-1.34936989617623,0.633076226987498,3.70291168515698
"Bryophytes","Brachythecium glareosum",44,1972,2015,246,-0.34,-2.15233361705599,1.8713419343029,0.920547334950443
"Bryophytes","Brachythecium mildeanum",41,1975,2015,303,5.0327,2.79166565808376,7.9390345511552,0.562214223786294
"Bryophytes","Brachythecium rivulare",46,1970,2015,2866,1.3023,0.511228390971841,2.35458067421761,4.44014107137203
"Bryophytes","Brachythecium rutabulum",46,1970,2015,12197,0.643,0.133231757330231,1.25247308995545,12.3209537098082
"Bryophytes","Breutelia chrysocoma",46,1970,2015,774,0.1964,-1.08550103889012,1.62972451604187,1.99089007229816
"Bryophytes","Bryoerythrophyllum caledonicum",37,1978,2014,65,-1.4203,-5.16450330030274,2.63650123709398,0.246180996594084
"Bryophytes","Bryoerythrophyllum ferruginascens",40,1976,2015,176,2.5645,-0.215699375216839,5.89941864867653,0.41676487106944
"Bryophytes","Bryoerythrophyllum recurvirostrum",46,1970,2015,1688,0.0485,-0.83343346676443,1.04222907446972,4.44127072257059
"Bryophytes","Bryum algovicum",45,1971,2015,142,-0.6015,-3.34883580829294,2.29244607139396,0.497141075758675
"Bryophytes","Bryum alpinum",45,1971,2015,357,0.718,-1.27797391399362,2.90629167712994,0.853044585500624
"Bryophytes","Bryum archangelicum",42,1973,2014,90,-0.7241,-4.66500612812435,2.21483052314623,0.291504959566293
"Bryophytes","Bryum argenteum",46,1970,2015,4845,0.1806,-0.633697509665108,1.05058976405274,5.77121301189467
"Bryophytes","Bryum bornholmense",43,1972,2014,102,-0.1009,-2.70662692383778,2.80731200618109,0.51068755140414
"Bryophytes","Bryum canariense",38,1977,2014,51,2.5912,-2.193577977841,9.24687106067386,0.106383188301421
"Bryophytes","Bryum capillare",46,1970,2015,8741,1.0294,0.40625217045326,1.73746691442238,8.87769965466205
"Bryophytes","Bryum donianum",39,1976,2014,126,1.5431,-3.26045338204082,6.90483568057445,0.143094424159039
"Bryophytes","Bryum klinggraeffii",45,1971,2015,668,-1.9595,-4.77349593147207,0.626280463376223,0.559861717841283
"Bryophytes","Bryum moravicum",46,1970,2015,714,-0.7802,-2.32781274391146,0.889448102115708,1.57258787675459
"Bryophytes","Bryum pallens",46,1970,2015,689,0.1454,-1.33742738462942,1.97501440391847,1.31667510576433
"Bryophytes","Bryum pallescens",32,1984,2015,155,7.3269,1.71727008731747,13.9587123161672,0.107864370508294
"Bryophytes","Bryum pseudotriquetrum",46,1970,2015,2418,0.6352,-0.217736021272866,1.64424932625901,3.99713661436515
"Bryophytes","Bryum radiculosum",44,1972,2015,803,2.0962,0.703477789960266,3.78899855493469,1.69022906052475
"Bryophytes","Bryum rubens",46,1970,2015,2626,1.1473,-0.249429542192334,2.91120083209084,1.53990672477263
"Bryophytes","Bryum ruderale",44,1972,2015,704,0.6998,-1.02553919299547,2.47009810057613,1.21629579925847
"Bryophytes","Bryum sauteri",44,1971,2014,54,-0.6266,-2.32876802915624,1.2796178238458,1.16852270252513
"Bryophytes","Bryum subapiculatum",45,1970,2014,409,-2.3688,-4.22538158206517,-0.0200975705901901,0.928268437879944
"Bryophytes","Bryum torquescens",37,1978,2014,50,4.5704,-0.475736172694058,10.9022381328715,0.12128689927721
"Bryophytes","Bryum violaceum",45,1970,2014,428,-1.1346,-3.68121282114227,1.5890534773841,0.555550214026058
"Bryophytes","Bryum weigelii",42,1974,2015,73,3.1016,-0.216191895060073,7.29930678065643,0.286167214028557
"Bryophytes","Buxbaumia viridis",21,1993,2013,170,9.0938,-2.44402389077046,21.2990152579257,0.0280482042160375
"Bryophytes","Calliergon cordifolium",46,1970,2015,513,-0.4243,-1.93841560842953,1.19178660276851,1.6075256541931
"Bryophytes","Calliergon giganteum",45,1971,2015,257,-0.6399,-2.75311453556148,1.50250996831718,0.838503229201094
"Bryophytes","Calliergonella cuspidata",46,1970,2015,9041,0.6356,0.168416897247899,1.15710434763301,16.3205236378021
"Bryophytes","Calliergonella lindbergii",45,1971,2015,199,-0.4521,-2.56938582553271,1.64497113743649,0.797411713058666
"Bryophytes","Calypogeia arguta",46,1970,2015,1536,0.4412,-0.385378880679042,1.5132116080908,4.3698613976437
"Bryophytes","Calypogeia fissa",46,1970,2015,2502,-0.5526,-1.2299817186884,0.200886101616808,7.24673492150008
"Bryophytes","Calypogeia integristipula",45,1971,2015,93,1.4963,-1.42230495436086,4.56220681701822,0.458168147218508
"Bryophytes","Calypogeia muelleriana",46,1970,2015,1449,0.8986,-0.205573386847208,2.13663988225663,2.75625542895574
"Bryophytes","Calypogeia sphagnicola",40,1976,2015,84,2.4292,-0.690879796424929,6.786017039399,0.247363505082697
"Bryophytes","Campyliadelphus chrysophyllus",46,1970,2015,626,-0.9329,-2.19798631425224,0.401443948940934,2.32216940592905
"Bryophytes","Campyliadelphus elodes",40,1975,2014,76,1.5599,-3.24054500035045,5.16715546056068,0.242244662077423
"Bryophytes","Campylium stellatum s.l.",46,1970,2015,1533,0.3395,-0.682440560365347,1.45964800951275,3.18538247392098
"Bryophytes","Campylophyllum calcareum",45,1971,2015,64,-0.6552,-2.92566374453952,1.37254399067566,0.871740444403616
"Bryophytes","Campylopus atrovirens",45,1971,2015,590,1.5735,-0.120074553671818,3.71909177872795,0.964200029642741
"Bryophytes","Campylopus brevipilus",44,1971,2014,142,-1.5573,-4.69812070839175,1.88319983746832,0.341784065039008
"Bryophytes","Campylopus flexuosus",46,1970,2015,2216,0.2287,-0.521212966423524,1.06030410950403,6.26227553972184
"Bryophytes","Campylopus fragilis",46,1970,2015,292,-1.5597,-3.58232632261452,0.532513571882282,0.907064391430817
"Bryophytes","Campylopus introflexus",46,1970,2015,4539,3.2253,2.15177336328432,4.6559424581933,2.6171803645202
"Bryophytes","Campylopus pyriformis",46,1970,2015,1700,-0.7127,-1.48726125061574,0.0407521086060087,6.21233210203451
"Bryophytes","Cephalozia bicuspidata",46,1970,2015,2552,-0.2652,-0.94264348266108,0.436376002138705,8.21334054005015
"Bryophytes","Cephalozia catenulata",36,1980,2015,80,1.7762,-1.95911650695072,5.50173910866934,0.281217090965936
"Bryophytes","Cephalozia connivens",45,1971,2015,592,0.2167,-1.50855138012637,2.04607849219623,1.18157852803617
"Bryophytes","Cephalozia lunulifolia",46,1970,2015,396,-0.635,-2.19120764355081,0.948785363981486,1.51101765692598
"Bryophytes","Cephalozia macrostachya",44,1972,2015,76,0.7998,-2.5886603024654,5.29425084724823,0.227472321380949
"Bryophytes","Cephaloziella divaricata",46,1970,2015,816,1.4903,0.0662634837357546,3.05796019760895,1.68024150665942
"Bryophytes","Cephaloziella hampeana",46,1970,2015,243,0.3715,-1.04737328502345,2.02761642166238,1.66241639277745
"Bryophytes","Cephaloziella massalongi",37,1979,2015,56,1.1011,-2.6970194981504,5.02113548923751,0.268808474240057
"Bryophytes","Cephaloziella nicholsonii",27,1989,2015,135,3.012,-0.898383135140653,8.079114202725,0.195124936239214
"Bryophytes","Chiloscyphus polyanthos s.l.",46,1970,2015,2008,0.0855,-0.66487430500965,0.988213939156161,5.6984830054499
"Bryophytes","Cinclidotus fontinaloides",46,1970,2015,583,0.691,-1.80251072399542,3.15452885052067,0.61465256691701
"Bryophytes","Cirriphyllum crassinervium",46,1970,2015,798,-1.3319,-2.41115555643757,-0.290350232594291,3.62068229947931
"Bryophytes","Cirriphyllum piliferum",46,1970,2015,1815,0.2437,-0.645697257855657,1.25897273842837,4.35791799097488
"Bryophytes","Cladopodiella fluitans",44,1972,2015,168,0.4374,-2.87323912458108,4.24782311335604,0.297936533641158
"Bryophytes","Climacium dendroides",46,1970,2015,1078,0.4552,-0.614857910299912,1.50919077418258,3.40604043736158
"Bryophytes","Cololejeunea calcarea",46,1970,2015,196,-0.984,-3.30406833445915,1.43417980440164,0.620237296663887
"Bryophytes","Cololejeunea minutissima",45,1971,2015,818,7.0233,3.12056894548628,11.2233289980777,0.227356087446852
"Bryophytes","Cololejeunea rossettiana",44,1971,2014,85,-0.4709,-3.15381432550838,2.20635066776028,0.555938523135515
"Bryophytes","Colura calyptrifolia",40,1976,2015,343,7.352,2.93786017243113,11.6923472598297,0.212744024540977
"Bryophytes","Conocephalum conicum s.l.",46,1970,2015,2769,0.3299,-0.367644487563046,1.1373223499894,6.80212734755959
"Bryophytes","Conostomum tetragonum",40,1975,2014,55,-0.2888,-3.32003669677793,0.775075851816768,0.939122793596316
"Bryophytes","Cryphaea heteromalla",46,1970,2015,2474,4.3711,2.36509484181429,6.89096372065087,0.732601962043089
"Bryophytes","Ctenidium molluscum",46,1970,2015,3371,0.4319,-0.261685044100468,1.22319592639694,6.95494415361297
"Bryophytes","Cynodontium bruntonii",44,1972,2015,235,0.6605,-1.3294278130967,2.79464555767399,0.927155732050298
"Bryophytes","Dendrocryphaea lamyana",35,1979,2013,87,-2.8903,-6.56066319412981,0.409947749698473,0.314545467455941
"Bryophytes","Dialytrichia mucronata",46,1970,2015,142,0.1394,-1.94944380988721,2.05825279755611,0.975739083667409
"Bryophytes","Dichodontium palustre",45,1971,2015,723,0.4648,-0.589459481159168,1.75252316074131,2.62094685161866
"Bryophytes","Dichodontium pellucidum s.l.",46,1970,2015,1570,1.0442,0.0586170378350587,2.20200225162567,3.31033710989563
"Bryophytes","Dicranella cerviculata",45,1971,2015,123,-1.7996,-4.18039731552573,0.303254329707422,0.774004992086505
"Bryophytes","Dicranella heteromalla",46,1970,2015,5671,0.1081,-0.428725853118063,0.647628177041939,13.3002451884229
"Bryophytes","Dicranella rufescens",45,1971,2015,455,0.8192,-0.881658146082098,2.79175652958127,1.18380577296911
"Bryophytes","Dicranella schreberiana",45,1971,2015,816,0.0711,-1.40627312236733,1.94058908502434,1.45383369285801
"Bryophytes","Dicranella staphylina",46,1970,2015,1323,-0.0067,-1.79763722565712,1.78109655719362,1.21143189622519
"Bryophytes","Dicranella varia",46,1970,2015,2156,0.4755,-0.556217300867396,1.75715377717874,2.86474550998476
"Bryophytes","Dicranodontium denudatum",46,1970,2015,226,-0.6085,-2.77218939281483,1.86968671165477,0.64233022690476
"Bryophytes","Dicranoweisia cirrata",46,1970,2015,5172,-0.3665,-1.07062543539626,0.332284885602951,7.3334755130755
